-0.19631,-0.49078,-0.78524,-1.276,-1.7668,-2.4539,-3.1409,-4.0243,-4.9077,-5.9874,-7.0671,-8.3431,-9.6191,-11.092,-12.564,-14.232,-15.901,-17.766,-19.631,-21.692,-23.753,-26.011,-28.269,-30.723,-33.176,-35.826,-38.477,-41.323,-44.17,-47.213,-50.255,-53.494,-56.733,-60.168,-63.604,-67.236,-70.868,-74.696,-78.524,-82.548,-86.572,-90.793,-95.014,-99.432,-103.85,-108.46,-113.07,-117.88,-122.69
-0.19503,-0.48758,-0.78012,-1.2677,-1.7553,-2.4379,-3.1205,-3.9981,-4.8758,-5.9484,-7.0211,-8.2888,-9.5565,-11.019,-12.482,-14.14,-15.798,-17.651,-19.503,-21.551,-23.599,-25.841,-28.084,-30.522,-32.96,-35.593,-38.226,-41.054,-43.882,-46.905,-49.928,-53.146,-56.364,-59.777,-63.19,-66.798,-70.406,-74.209,-78.012,-82.011,-86.009,-90.202,-94.395,-98.782,-103.17,-107.75,-112.34,-117.12,-121.89
-0.19381,-0.48452,-0.77522,-1.2598,-1.7443,-2.4226,-3.1009,-3.9731,-4.8452,-5.9111,-6.977,-8.2368,-9.4965,-10.95,-12.404,-14.051,-15.698,-17.54,-19.381,-21.416,-23.451,-25.68,-27.908,-30.331,-32.753,-35.37,-37.986,-40.796,-43.606,-46.61,-49.614,-52.812,-56.01,-59.401,-62.793,-66.379,-69.964,-73.743,-77.522,-81.495,-85.469,-89.636,-93.802,-98.161,-102.52,-107.07,-111.63,-116.38,-121.13
-0.19263,-0.48157,-0.77052,-1.2521,-1.7337,-2.4079,-3.0821,-3.9489,-4.8157,-5.8752,-6.9347,-8.1868,-9.4389,-10.883,-12.328,-13.965,-15.603,-17.433,-19.263,-21.285,-23.308,-25.523,-27.739,-30.147,-32.554,-35.154,-37.755,-40.549,-43.342,-46.328,-49.313,-52.492,-55.67,-59.041,-62.412,-65.975,-69.539,-73.296,-77.052,-81.001,-84.95,-89.091,-93.233,-97.567,-101.9,-106.43,-110.95,-115.67,-120.39
-0.1915,-0.47874,-0.76599,-1.2447,-1.7235,-2.3937,-3.064,-3.9257,-4.7874,-5.8407,-6.8939,-8.1387,-9.3834,-10.82,-12.256,-13.883,-15.511,-17.331,-19.15,-21.16,-23.171,-25.373,-27.576,-29.97,-32.363,-34.948,-37.534,-40.311,-43.087,-46.055,-49.023,-52.183,-55.343,-58.694,-62.045,-65.588,-69.131,-72.865,-76.599,-80.525,-84.451,-88.568,-92.685,-96.993,-101.3,-105.8,-110.3,-115,-119.69
-0.19041,-0.47602,-0.76163,-1.2377,-1.7137,-2.3801,-3.0465,-3.9034,-4.7602,-5.8075,-6.8547,-8.0923,-9.33,-10.758,-12.186,-13.805,-15.423,-17.232,-19.041,-21.04,-23.039,-25.229,-27.419,-29.799,-32.179,-34.749,-37.32,-40.081,-42.842,-45.793,-48.744,-51.886,-55.028,-58.36,-61.692,-65.215,-68.737,-72.45,-76.163,-80.066,-83.97,-88.064,-92.157,-96.444,-100.73,-105.2,-109.67,-114.34,-119
-0.18935,-0.47339,-0.75742,-1.2308,-1.7042,-2.367,-3.0297,-3.8818,-4.7339,-5.7753,-6.8168,-8.0476,-9.2784,-10.699,-12.119,-13.729,-15.338,-17.136,-18.935,-20.923,-22.912,-25.09,-27.267,-29.634,-32.001,-34.557,-37.113,-39.859,-42.605,-45.54,-48.475,-51.599,-54.723,-58.037,-61.351,-64.854,-68.357,-72.049,-75.742,-79.624,-83.505,-87.576,-91.648,-95.909,-100.17,-104.62,-109.07,-113.71,-118.35
-0.18834,-0.47084,-0.75335,-1.2242,-1.695,-2.3542,-3.0134,-3.8609,-4.7084,-5.7443,-6.7801,-8.0043,-9.2285,-10.641,-12.054,-13.655,-15.255,-17.044,-18.834,-20.812,-22.789,-24.955,-27.121,-29.475,-31.829,-34.371,-36.914,-39.645,-42.376,-45.295,-48.214,-51.322,-54.429,-57.725,-61.021,-64.505,-67.99,-71.662,-75.335,-79.196,-83.057,-87.106,-91.155,-95.392,-99.63,-104.06,-108.48,-113.09,-117.71
-0.18735,-0.46838,-0.74941,-1.2178,-1.6862,-2.3419,-2.9976,-3.8407,-4.6838,-5.7142,-6.7447,-7.9625,-9.1803,-10.586,-11.991,-13.584,-15.176,-16.956,-18.735,-20.703,-22.67,-24.825,-26.979,-29.321,-31.663,-34.192,-36.721,-39.438,-42.154,-45.058,-47.962,-51.053,-54.145,-57.424,-60.702,-64.168,-67.634,-71.287,-74.941,-78.781,-82.622,-86.65,-90.678,-94.893,-99.109,-103.51,-107.91,-112.5,-117.1
-0.1864,-0.46599,-0.74559,-1.2116,-1.6776,-2.33,-2.9824,-3.8212,-4.66,-5.6852,-6.7103,-7.9219,-9.1335,-10.531,-11.929,-13.514,-15.098,-16.869,-18.64,-20.597,-22.554,-24.697,-26.841,-29.171,-31.501,-34.017,-36.534,-39.237,-41.94,-44.829,-47.718,-50.794,-53.869,-57.131,-60.393,-63.842,-67.29,-70.924,-74.559,-78.38,-82.202,-86.209,-90.217,-94.411,-98.605,-102.99,-107.37,-111.94,-116.5
-0.16668,-0.4167,-0.66671,-1.0834,-1.5001,-2.0835,-2.6668,-3.4169,-4.1669,-5.0837,-6.0004,-7.0838,-8.1672,-9.4171,-10.667,-12.084,-13.501,-15.084,-16.668,-18.418,-20.168,-22.085,-24.002,-26.085,-28.168,-30.418,-32.669,-35.085,-37.502,-40.085,-42.669,-45.419,-48.17,-51.087,-54.003,-57.087,-60.171,-63.421,-66.671,-70.088,-73.505,-77.088,-80.672,-84.422,-88.172,-92.089,-96.006,-100.09,-104.17
-0.15425,-0.38564,-0.61702,-1.0027,-1.3883,-1.9282,-2.4681,-3.1623,-3.8564,-4.7048,-5.5532,-6.5559,-7.5585,-8.7154,-9.8723,-11.184,-12.495,-13.96,-15.425,-17.045,-18.665,-20.439,-22.213,-24.141,-26.069,-28.151,-30.234,-32.471,-34.707,-37.098,-39.489,-42.034,-44.58,-47.279,-49.979,-52.832,-55.686,-58.694,-61.702,-64.864,-68.026,-71.343,-74.659,-78.13,-81.601,-85.226,-88.851,-92.63,-96.409
-0.14496,-0.3624,-0.57985,-0.94227,-1.3047,-1.812,-2.3194,-2.9718,-3.6241,-4.4214,-5.2187,-6.1609,-7.1032,-8.1905,-9.2777,-10.51,-11.742,-13.119,-14.496,-16.018,-17.541,-19.208,-20.875,-22.687,-24.499,-26.456,-28.413,-30.515,-32.617,-34.864,-37.111,-39.502,-41.894,-44.431,-46.968,-49.65,-52.332,-55.159,-57.985,-60.957,-63.929,-67.046,-70.162,-73.424,-76.686,-80.093,-83.499,-87.05,-90.602
-0.13744,-0.34361,-0.54978,-0.89339,-1.237,-1.7181,-2.1991,-2.8176,-3.4361,-4.1921,-4.948,-5.8414,-6.7348,-7.7656,-8.7964,-9.9647,-11.133,-12.438,-13.744,-15.188,-16.631,-18.212,-19.792,-21.51,-23.228,-25.084,-26.939,-28.932,-30.925,-33.056,-35.186,-37.453,-39.721,-42.126,-44.532,-47.075,-49.617,-52.297,-54.978,-57.796,-60.613,-63.568,-66.523,-69.615,-72.708,-75.938,-79.168,-82.536,-85.903
-0.13107,-0.32769,-0.5243,-0.852,-1.1797,-1.6384,-2.0972,-2.6871,-3.2769,-3.9978,-4.7187,-5.5707,-6.4226,-7.4056,-8.3887,-9.5029,-10.617,-11.862,-13.107,-14.483,-15.86,-17.367,-18.875,-20.514,-22.152,-23.922,-25.691,-27.591,-29.492,-31.523,-33.555,-35.718,-37.88,-40.174,-42.468,-44.893,-47.318,-49.874,-52.43,-55.117,-57.804,-60.622,-63.44,-66.389,-69.338,-72.418,-75.499,-78.71,-81.921
-0.12551,-0.31378,-0.50205,-0.81583,-1.1296,-1.5689,-2.0082,-2.573,-3.1378,-3.8281,-4.5185,-5.3344,-6.1502,-7.0915,-8.0329,-9.0999,-10.167,-11.359,-12.551,-13.869,-15.187,-16.631,-18.074,-19.643,-21.212,-22.907,-24.601,-26.421,-28.241,-30.186,-32.131,-34.202,-36.273,-38.469,-40.666,-42.988,-45.31,-47.758,-50.205,-52.778,-55.351,-58.05,-60.749,-63.573,-66.397,-69.347,-72.296,-75.371,-78.446
-0.12056,-0.30139,-0.48222,-0.78361,-1.085,-1.507,-1.9289,-2.4714,-3.0139,-3.6769,-4.34,-5.1236,-5.9072,-6.8114,-7.7156,-8.7403,-9.765,-10.91,-12.056,-13.322,-14.587,-15.973,-17.36,-18.867,-20.374,-22.002,-23.629,-25.377,-27.125,-28.993,-30.862,-32.852,-34.841,-36.951,-39.06,-41.291,-43.521,-45.871,-48.222,-50.694,-53.165,-55.757,-58.349,-61.061,-63.774,-66.607,-69.44,-72.393,-75.347
-0.11606,-0.29016,-0.46426,-0.75443,-1.0446,-1.4508,-1.857,-2.3793,-2.9016,-3.54,-4.1783,-4.9328,-5.6872,-6.5576,-7.4281,-8.4146,-9.4012,-10.504,-11.606,-12.825,-14.044,-15.379,-16.713,-18.164,-19.615,-21.182,-22.749,-24.432,-26.115,-27.914,-29.713,-31.628,-33.543,-35.574,-37.605,-39.752,-41.899,-44.163,-46.426,-48.806,-51.185,-53.68,-56.175,-58.787,-61.398,-64.126,-66.853,-69.697,-72.541
-0.11195,-0.27987,-0.44779,-0.72765,-1.0075,-1.3994,-1.7912,-2.295,-2.7987,-3.4144,-4.0301,-4.7577,-5.4854,-6.325,-7.1646,-8.1162,-9.0678,-10.131,-11.195,-12.37,-13.546,-14.833,-16.12,-17.52,-18.919,-20.431,-21.942,-23.565,-25.188,-26.923,-28.659,-30.506,-32.353,-34.312,-36.271,-38.342,-40.413,-42.596,-44.779,-47.074,-49.369,-51.776,-54.183,-56.701,-59.22,-61.851,-64.482,-67.225,-69.967
-0.092657,-0.23164,-0.37063,-0.60227,-0.83391,-1.1582,-1.4825,-1.8994,-2.3164,-2.826,-3.3356,-3.9379,-4.5402,-5.2351,-5.93,-6.7176,-7.5052,-8.3855,-9.2657,-10.238,-11.211,-12.277,-13.343,-14.501,-15.659,-16.91,-18.161,-19.505,-20.848,-22.284,-23.72,-25.249,-26.778,-28.399,-30.021,-31.735,-33.449,-35.256,-37.063,-38.963,-40.862,-42.854,-44.846,-46.93,-49.015,-51.192,-53.37,-55.64,-57.91
